State/UT,District,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights Act,Prevention of Atrocities (POA) Act,Other Crimes Against SCs
JAMMU & KASHMIR,JAMMU,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KARGIL,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KATHUA,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KULGAM,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KUPWARA,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,LEH,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,POONCH,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,PULWAMA,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAILWAYS,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAJOURI,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAMBAN,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,REASI,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SRINAGAR,2005,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,UDHAMPUR,2005,0,0,0,0,0,0,0,1,0,0
JAMMU & KASHMIR,TOTAL,2005,0,0,0,0,0,0,0,1,0,0
JHARKHAND,BOKARO,2005,0,0,0,0,0,0,2,0,4,3
JHARKHAND,CHAIBASA,2005,0,0,0,0,0,0,0,0,0,0
JHARKHAND,CHATRA,2005,0,0,0,0,0,0,3,0,1,4
JHARKHAND,DEOGHAR,2005,0,1,1,0,0,2,3,0,23,1
JHARKHAND,DHANBAD,2005,0,0,0,0,0,1,4,0,1,3
JHARKHAND,DHANBAD RLY.,2005,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DUMKA,2005,2,0,0,0,0,1,2,2,2,2
JHARKHAND,GARHWA,2005,0,1,0,0,0,0,3,0,1,16
JHARKHAND,GIRIDIH,2005,3,2,0,0,0,0,15,0,1,0
JHARKHAND,GODDA,2005,0,0,0,0,0,0,0,0,0,0
JHARKHAND,GUMLA,2005,0,0,0,0,0,0,4,1,4,1
JHARKHAND,HAZARIBAGH,2005,0,0,0,0,0,0,4,2,2,9
JHARKHAND,JAMSHEDPUR,2005,0,1,0,0,0,0,7,0,3,3
JHARKHAND,JAMSHEDPUR RLY.,2005,0,0,0,0,0,0,0,0,0,0
JHARKHAND,JAMTARA,2005,1,1,0,0,0,0,3,0,1,5
JHARKHAND,KODERMA,2005,0,0,0,0,0,1,2,0,0,2
JHARKHAND,LATEHAR,2005,0,0,0,0,0,0,3,0,2,5
JHARKHAND,LOHARDAGGA,2005,2,0,0,0,0,1,2,0,4,5
JHARKHAND,PAKUR,2005,0,1,0,0,0,1,4,0,3,5
JHARKHAND,PALAMU,2005,0,0,0,0,0,0,0,0,0,0
JHARKHAND,RANCHI,2005,0,1,0,0,0,0,5,2,5,26
JHARKHAND,SAHEBGANJ,2005,5,0,0,0,0,0,2,0,3,6
JHARKHAND,SARAIKELA,2005,0,0,0,0,0,0,2,1,1,5
JHARKHAND,SIMDEGA,2005,0,0,0,0,0,1,1,0,3,3
JHARKHAND,TOTAL,2005,13,8,1,0,0,8,71,8,64,104
KARNATAKA,BAGALKOT,2005,1,2,1,1,0,2,12,0,67,52
KARNATAKA,BANGALORE COMMR.,2005,0,4,0,0,0,0,4,11,110,0
KARNATAKA,BANGALORE RURAL,2005,0,0,0,0,0,0,0,0,147,0
KARNATAKA,BELGAUM,2005,0,0,0,0,0,0,0,0,31,0
KARNATAKA,BELLARY,2005,0,2,0,0,0,0,0,6,99,0
KARNATAKA,BIDAR,2005,0,0,1,0,0,0,14,0,31,15
KARNATAKA,BIJAPUR,2005,4,3,3,0,1,1,14,1,70,44
KARNATAKA,CHAMARAJNAGAR,2005,0,0,0,0,0,0,0,0,15,15
KARNATAKA,CHICKMAGALUR,2005,1,2,0,0,0,0,0,0,46,46
KARNATAKA,CHITRADURGA,2005,1,4,0,0,0,0,3,1,9,13
KARNATAKA,DAKSHIN KANNADA,2005,0,4,0,0,0,0,1,0,18,1
KARNATAKA,DAVANAGERE,2005,0,1,0,0,0,0,2,0,12,9
KARNATAKA,DHARWAD COMMR.,2005,0,0,0,0,0,0,0,0,3,3
KARNATAKA,DHARWAD RURAL,2005,0,0,0,0,0,0,0,0,16,16
KARNATAKA,GADAG,2005,0,0,0,0,0,0,0,0,16,16
KARNATAKA,GULBARGA,2005,3,1,1,1,0,1,24,3,94,68
KARNATAKA,HASSAN,2005,0,0,0,0,0,0,0,0,21,21
KARNATAKA,HAVERI,2005,0,0,0,0,0,0,0,0,11,11
KARNATAKA,K.G.F.,2005,0,0,0,0,0,0,0,0,11,0
KARNATAKA,KODAGU,2005,1,1,1,0,0,0,5,0,0,5
KARNATAKA,KOLAR,2005,2,0,1,0,0,0,0,0,65,65
KARNATAKA,KOPPAL,2005,0,0,0,0,0,0,0,1,50,0
KARNATAKA,MANDYA,2005,0,0,0,0,0,0,0,0,31,44
KARNATAKA,MYSORE COMMR.,2005,0,1,0,0,0,0,0,0,0,0
KARNATAKA,MYSORE RURAL,2005,0,1,0,0,1,0,0,1,32,0
KARNATAKA,RAICHUR,2005,2,1,0,0,0,0,0,4,27,0
KARNATAKA,RAILWAYS,2005,0,0,0,0,0,0,0,0,0,0
KARNATAKA,SHIMOGA,2005,1,2,0,0,0,0,7,0,2,22
KARNATAKA,TUMKUR,2005,1,1,0,0,0,0,0,0,43,0
KARNATAKA,UDUPI,2005,1,0,0,0,0,0,0,0,28,28
KARNATAKA,UTTAR KANNADA,2005,0,0,0,0,0,0,0,0,3,0
KARNATAKA,TOTAL,2005,18,30,8,2,2,4,86,28,1108,494
KERALA,ALAPUZHA,2005,0,2,0,0,0,0,9,0,7,10
KERALA,CBCID,2005,0,1,0,0,0,0,0,0,1,1
KERALA,ERNAKULAM COMMR.,2005,0,2,0,0,0,0,1,0,0,6
KERALA,ERNAKULAM RURAL,2005,0,0,0,0,0,0,6,0,6,5
KERALA,IDUKKI,2005,0,1,0,0,0,0,9,0,1,5
KERALA,KANNUR,2005,0,2,0,0,0,0,10,0,1,8
KERALA,KASARGOD,2005,1,2,0,0,0,0,4,0,1,11
KERALA,KOLLAM,2005,2,5,0,0,0,0,12,0,5,7
KERALA,KOTTAYAM,2005,0,4,0,0,0,0,7,0,2,4
KERALA,KOZHIKODE COMMR.,2005,0,3,0,0,0,0,3,0,2,3
KERALA,KOZHIKODE RURAL,2005,0,1,0,0,0,0,6,0,4,17
KERALA,MALAPPURAM,2005,0,0,0,0,0,0,8,0,1,7
KERALA,PALAKKAD,2005,0,9,0,0,0,0,10,0,2,8
KERALA,PATHANAMTHITTA,2005,1,0,0,0,0,0,13,0,1,1
KERALA,RAILWAYS,2005,0,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,2005,0,4,0,0,0,0,3,0,3,16
KERALA,TRIVANDRUM COMMR.,2005,0,0,0,0,0,0,3,0,2,5
KERALA,TRIVANDRUM RURAL,2005,0,4,0,0,0,0,17,0,2,7
KERALA,WAYANADU,2005,0,4,0,0,0,0,8,0,0,6
KERALA,TOTAL,2005,4,44,0,0,0,0,129,0,41,127
MADHYA PRADESH,ANUPPUR,2005,0,1,0,0,0,0,0,0,0,4
MADHYA PRADESH,ASHOK NAGAR,2005,2,9,0,0,0,2,48,0,0,39
MADHYA PRADESH,BALAGHAT,2005,1,4,0,0,0,0,24,0,14,14
MADHYA PRADESH,BARWANI,2005,0,3,0,0,0,1,9,0,0,35
MADHYA PRADESH,BETUL,2005,4,8,0,0,0,1,1,0,0,31
MADHYA PRADESH,BHIND,2005,3,5,2,0,1,5,24,0,0,100
MADHYA PRADESH,BHOPAL,2005,4,14,0,0,0,0,2,0,53,33
MADHYA PRADESH,BHOPAL RLY.,2005,0,0,0,0,0,0,0,0,3,3
MADHYA PRADESH,BURHANPUR,2005,0,0,0,0,0,0,1,0,0,4
MADHYA PRADESH,CHHATARPUR,2005,6,3,0,0,0,1,110,0,0,36
MADHYA PRADESH,CHHINDWARA,2005,0,7,1,0,0,0,4,0,0,17
MADHYA PRADESH,DAMOH,2005,3,3,0,0,0,0,24,0,46,16
MADHYA PRADESH,DATIYA,2005,3,9,0,0,1,2,36,0,0,30
MADHYA PRADESH,DEWAS,2005,3,16,0,0,0,0,21,0,0,151
MADHYA PRADESH,DHAR,2005,1,5,1,0,0,0,10,0,0,6
MADHYA PRADESH,DINDORI,2005,0,2,0,0,0,0,0,0,0,4
MADHYA PRADESH,GUNA,2005,2,5,0,0,0,1,77,0,0,73
MADHYA PRADESH,GWALIOR,2005,7,13,1,0,2,3,10,0,0,94
MADHYA PRADESH,HARDA,2005,2,5,0,0,0,0,7,0,0,7
MADHYA PRADESH,HOSHANGABAD,2005,1,7,1,0,0,0,44,0,0,21
MADHYA PRADESH,INDORE,2005,0,1,0,0,0,0,2,0,6,49
MADHYA PRADESH,INDORE RLY.,2005,0,2,0,0,0,0,0,0,0,3
MADHYA PRADESH,JABALPUR,2005,2,8,1,0,0,0,7,0,46,29
MADHYA PRADESH,JABALPUR RLY.,2005,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,2005,0,0,0,0,0,0,1,0,0,3
MADHYA PRADESH,KATNI,2005,1,4,0,0,0,0,3,0,22,14
MADHYA PRADESH,KHANDWA,2005,2,0,0,0,0,0,0,0,0,64
MADHYA PRADESH,KHARGON,2005,1,1,0,0,0,0,26,0,0,35
MADHYA PRADESH,MANDLA,2005,0,2,0,0,0,0,3,0,0,6
MADHYA PRADESH,MANDSAUR,2005,5,9,3,0,0,3,11,0,0,94
MADHYA PRADESH,MORENA,2005,3,6,0,0,2,0,22,0,0,208
MADHYA PRADESH,NARSINGHPUR,2005,1,9,0,0,0,1,41,0,0,48
MADHYA PRADESH,NEEMUCH,2005,2,2,0,0,0,0,0,0,0,16
MADHYA PRADESH,PANNA,2005,2,3,0,0,0,0,22,0,49,24
MADHYA PRADESH,RAISEN,2005,2,17,1,0,0,0,44,0,0,20
MADHYA PRADESH,RAJGARH,2005,0,14,0,0,0,0,28,0,0,35
MADHYA PRADESH,RATLAM,2005,1,3,0,0,0,1,19,0,0,89
MADHYA PRADESH,REWA,2005,2,10,0,0,0,1,7,0,51,46
MADHYA PRADESH,SAGAR,2005,5,16,1,0,1,1,5,0,0,147
MADHYA PRADESH,SATNA,2005,3,11,0,0,1,2,36,0,1,124
MADHYA PRADESH,SEONI,2005,1,2,0,0,0,0,1,0,19,15
MADHYA PRADESH,SHAHDOL,2005,0,0,0,0,0,0,5,0,0,3
MADHYA PRADESH,SHAJAPUR,2005,1,19,0,0,0,2,27,1,1,145
MADHYA PRADESH,SHEOPUR,2005,0,1,0,0,0,0,46,0,0,14
MADHYA PRADESH,SHIVPURI,2005,6,7,0,0,0,1,8,0,0,71
MADHYA PRADESH,SIDHI,2005,1,7,3,0,0,1,2,0,27,13
MADHYA PRADESH,SIHORE,2005,2,14,1,0,0,1,11,0,0,77
MADHYA PRADESH,TIKAMGARH,2005,2,6,1,0,0,2,17,0,0,15
MADHYA PRADESH,UJJAIN,2005,5,25,1,0,1,4,53,0,0,384
MADHYA PRADESH,UMARIYA,2005,1,1,0,0,0,0,0,0,6,4
MADHYA PRADESH,VIDISHA,2005,3,21,1,0,0,2,51,0,0,46
MADHYA PRADESH,TOTAL,2005,96,340,19,0,9,38,950,1,344,2559
MAHARASHTRA,AHMEDNAGAR,2005,0,3,0,0,0,1,1,0,6,14
MAHARASHTRA,AKOLA,2005,0,0,0,0,0,0,1,0,1,9
MAHARASHTRA,AMRAVATI COMMR.,2005,0,1,0,0,0,0,0,2,4,1
MAHARASHTRA,AMRAVATI RURAL,2005,0,5,0,0,0,0,0,0,3,12
MAHARASHTRA,AURANGABAD COMMR.,2005,0,1,0,0,0,0,0,0,3,9
MAHARASHTRA,AURANGABAD RURAL,2005,1,2,1,0,0,1,0,1,2,8
MAHARASHTRA,BEED,2005,1,0,0,0,1,0,1,0,7,12
MAHARASHTRA,BHANDARA,2005,0,2,0,0,0,0,0,0,3,8
MAHARASHTRA,BULDHANA,2005,1,5,0,0,0,1,1,0,4,13
MAHARASHTRA,CHANDRAPUR,2005,0,1,0,0,0,0,0,1,1,6
MAHARASHTRA,DHULE,2005,1,0,1,0,0,0,3,1,7,7
MAHARASHTRA,GADCHIROLI,2005,0,2,0,0,0,0,1,0,1,5
MAHARASHTRA,GONDIA,2005,0,1,1,0,0,0,0,1,10,3
MAHARASHTRA,HINGOLI,2005,0,1,0,0,0,0,1,0,0,9
MAHARASHTRA,JALGAON,2005,1,5,0,0,0,0,2,0,7,15
MAHARASHTRA,JALNA,2005,0,2,0,0,0,0,0,0,11,12
MAHARASHTRA,KOLHAPUR,2005,0,3,0,0,0,0,0,0,9,8
MAHARASHTRA,LATUR,2005,0,3,0,0,0,0,3,1,8,15
MAHARASHTRA,MUMBAI,2005,0,0,0,0,0,0,0,2,12,3
MAHARASHTRA,MUMBAI RLY.,2005,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR COMMR.,2005,0,2,0,0,0,0,0,4,2,8
MAHARASHTRA,NAGPUR RLY.,2005,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR RURAL,2005,0,6,0,0,0,0,0,3,4,11
MAHARASHTRA,NANDED,2005,1,4,0,1,0,1,3,3,10,18
MAHARASHTRA,NANDURBAR,2005,0,0,0,0,1,0,2,0,5,2
MAHARASHTRA,NASIK COMMR.,2005,0,0,0,0,0,0,0,0,7,2
MAHARASHTRA,NASIK RURAL,2005,0,3,0,0,1,0,1,1,13,16
MAHARASHTRA,NAVI MUMBAI,2005,0,1,0,0,0,0,0,0,1,6
MAHARASHTRA,OSMANABAD,2005,1,4,0,1,1,0,3,0,5,14
MAHARASHTRA,PARBHANI,2005,2,2,0,0,0,0,5,0,5,16
MAHARASHTRA,PUNE COMMR.,2005,0,2,0,0,1,0,1,0,14,2
MAHARASHTRA,PUNE RLY.,2005,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE RURAL,2005,2,1,1,1,0,1,0,0,6,8
MAHARASHTRA,RAIGAD,2005,0,0,0,0,0,0,3,0,12,2
MAHARASHTRA,RATNAGIRI,2005,0,1,0,0,0,0,0,0,9,4
MAHARASHTRA,SANGLI,2005,2,6,0,0,0,0,1,0,5,13
MAHARASHTRA,SATARA,2005,1,2,0,0,0,1,1,3,12,9
MAHARASHTRA,SINDHUDURG,2005,0,0,0,0,0,0,0,1,3,1
MAHARASHTRA,SOLAPUR COMMR.,2005,0,2,0,1,0,0,0,1,7,2
MAHARASHTRA,SOLAPUR RURAL,2005,1,3,1,0,1,1,4,1,14,17
MAHARASHTRA,THANE COMMR.,2005,0,0,1,1,0,0,1,0,3,20
MAHARASHTRA,THANE RURAL,2005,0,1,0,0,0,0,4,3,6,10
MAHARASHTRA,WARDHA,2005,0,2,0,0,0,0,0,1,0,1
MAHARASHTRA,WASHIM,2005,0,1,0,0,0,0,6,2,11,26
MAHARASHTRA,YAVATMAL,2005,0,3,2,0,0,0,3,0,5,22
MAHARASHTRA,TOTAL,2005,15,83,8,5,6,7,52,32,258,399
MANIPUR,BISHNUPUR,2005,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHANDEL,2005,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2005,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL(EAST),2005,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL(WEST),2005,0,0,0,0,0,0,0,0,0,0
MANIPUR,SENAPATI,2005,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2005,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2005,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2005,0,0,0,0,0,0,0,0,0,0
MANIPUR,TOTAL,2005,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS EAST,2005,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2005,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2005,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2005,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2005,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2005,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2005,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,TOTAL,2005,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2005,0,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,2005,0,0,0,0,0,0,0,0,0,0
MIZORAM,KOLASIB,2005,0,0,0,0,0,0,0,0,0,0
MIZORAM,LAWNGTLAI,2005,0,0,0,0,0,0,0,0,0,0
MIZORAM,LUNGLEI,2005,0,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,2005,0,0,0,0,0,0,0,0,0,0
MIZORAM,SAIHA,2005,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2005,0,0,0,0,0,0,0,0,0,0
MIZORAM,TOTAL,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,KIPHIRE,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,MON,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,PEREN,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,TUENSANG,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,TOTAL,2005,0,0,0,0,0,0,0,0,0,0
NAGALAND,TOTAL,2005,0,0,0,0,0,0,0,0,0,0
ODISHA,ANGUL,2005,0,2,0,0,0,0,14,0,13,8
ODISHA,BALASORE,2005,0,1,0,0,1,0,46,0,0,8
ODISHA,BARAGARH,2005,1,1,1,0,0,1,1,0,0,0
ODISHA,BERHAMPUR,2005,0,0,0,0,0,0,7,0,12,11
ODISHA,BHADRAK,2005,0,0,0,0,0,0,0,0,54,0
ODISHA,BOLANGIR,2005,0,6,0,0,0,0,2,0,30,0
ODISHA,BOUDH,2005,0,1,0,0,0,0,8,0,15,6
ODISHA,CUTTACK,2005,0,0,0,0,0,0,0,0,101,0
ODISHA,DEOGARH,2005,0,2,0,0,1,0,3,0,0,6
ODISHA,DHENKANAL,2005,0,0,0,0,0,0,40,0,84,44
ODISHA,GAJAPATI,2005,0,0,0,0,0,0,5,0,5,0
ODISHA,GANJAM,2005,1,1,0,0,0,0,0,0,35,33
ODISHA,JAGATSINGHPUR,2005,0,0,0,0,0,0,0,0,0,0
ODISHA,JAJPUR,2005,0,0,0,0,0,0,0,0,0,27
ODISHA,JHARSUGUDA,2005,0,0,0,0,0,0,5,0,0,9
ODISHA,KALAHANDI,2005,0,1,0,0,0,2,15,0,0,6
ODISHA,KANDHAMAL,2005,0,1,0,0,0,0,27,0,28,0
ODISHA,KENDRAPARA,2005,2,3,0,0,0,0,2,0,29,23
ODISHA,KEONJHAR,2005,0,0,1,0,0,0,0,0,0,0
ODISHA,KHURDA,2005,0,0,0,0,0,0,20,0,40,20
ODISHA,KORAPUT,2005,0,3,0,0,0,0,2,0,27,22
ODISHA,MALKANGIR,2005,0,0,0,0,0,0,1,0,11,10
ODISHA,MAYURBHANJ,2005,0,1,0,0,0,0,0,0,22,68
ODISHA,NAYAGARH,2005,0,0,0,0,0,0,32,0,32,0
ODISHA,NOWRANGPUR,2005,2,1,0,0,0,0,5,0,5,8
ODISHA,NUAPADA,2005,2,1,1,0,1,0,15,0,12,130
ODISHA,PURI,2005,0,2,2,0,1,2,9,0,59,0
ODISHA,RAYAGADA,2005,0,3,0,0,0,0,0,0,0,4
ODISHA,ROURKELA,2005,0,0,0,0,0,0,0,0,2,0
ODISHA,SAMBALPUR,2005,1,1,1,0,0,0,0,0,0,32
ODISHA,SONEPUR,2005,0,0,0,0,0,0,0,0,21,0
ODISHA,SRP(CUTTACK),2005,0,0,0,0,0,0,0,0,2,3
ODISHA,SRP(ROURKELA),2005,0,0,0,0,0,0,0,0,0,0
ODISHA,SUNDARGARH,2005,0,2,0,0,0,0,0,0,0,6
ODISHA,TOTAL,2005,9,33,6,0,4,5,259,0,639,484
PUNJAB,AMRITSAR,2005,0,0,0,0,0,0,0,1,0,0
PUNJAB,BARNALA,2005,0,0,0,0,0,0,0,0,0,2
PUNJAB,BATALA,2005,0,0,0,0,0,0,0,0,0,0
PUNJAB,BHATINDA,2005,0,2,0,0,0,0,2,0,16,11
PUNJAB,FARIDKOT,2005,0,0,0,0,0,0,0,0,2,4
PUNJAB,FATEHGARH SAHIB,2005,0,0,0,0,0,0,0,0,0,2
PUNJAB,FEROZPUR,2005,0,0,0,0,0,0,0,0,2,2
PUNJAB,G.R.P,2005,0,0,0,0,0,0,0,0,0,2
PUNJAB,GURDASPUR,2005,0,0,0,0,0,0,0,0,0,1
PUNJAB,HOSHIARPUR,2005,0,1,0,0,0,0,5,0,12,1
PUNJAB,JAGRAON,2005,0,0,0,0,0,0,0,0,1,2
PUNJAB,JALANDHAR,2005,0,0,0,0,0,0,0,0,16,0
PUNJAB,KAPURTHALA,2005,1,0,0,0,0,0,0,0,3,2
PUNJAB,KHANNA,2005,0,0,0,0,0,0,0,0,1,1
PUNJAB,LUDHIANA,2005,0,0,1,0,0,0,0,0,3,3
PUNJAB,MAJITHA,2005,1,1,0,0,0,0,0,0,0,0
PUNJAB,MANSA,2005,0,0,0,0,0,0,0,0,1,3
PUNJAB,MOGA,2005,0,0,0,0,0,0,0,0,0,0
PUNJAB,MUKTSAR,2005,0,2,0,0,0,0,0,0,1,0
PUNJAB,NAWAN SHAHR,2005,0,3,0,0,0,0,0,0,9,0
PUNJAB,PATIALA,2005,1,0,0,0,0,0,0,0,0,4
PUNJAB,ROPAR,2005,0,0,0,0,0,0,0,0,1,1
PUNJAB,SANGRUR,2005,0,0,0,0,0,0,0,0,4,1
PUNJAB,TARN TARAN,2005,0,0,0,0,0,0,0,0,0,5
PUNJAB,TOTAL,2005,3,9,1,0,0,0,7,1,72,47
RAJASTHAN,AJMER,2005,2,5,3,0,2,1,6,0,3,86
RAJASTHAN,ALWAR,2005,1,3,0,0,0,3,6,0,2,203
RAJASTHAN,BANSWARA,2005,0,0,0,0,0,0,6,0,0,3
RAJASTHAN,BARAN,2005,0,6,1,0,0,0,2,0,7,60
RAJASTHAN,BARMER,2005,2,3,0,0,0,1,0,0,5,101
RAJASTHAN,BHARATPUR,2005,1,3,0,0,0,4,3,0,4,346
RAJASTHAN,BHILWARA,2005,2,5,0,0,0,4,0,0,103,0
RAJASTHAN,BIKANER,2005,2,11,0,0,0,2,8,0,1,134
RAJASTHAN,BUNDI,2005,3,2,0,0,1,0,19,0,7,34
RAJASTHAN,CHITTORGARH,2005,1,7,0,0,0,0,0,0,1,78
RAJASTHAN,CHURU,2005,2,3,1,0,0,0,71,0,1,9
RAJASTHAN,DAUSA,2005,1,2,0,0,0,1,0,0,0,67
RAJASTHAN,DHOLPUR,2005,1,2,3,0,0,0,0,0,109,0
RAJASTHAN,DUNGARPUR,2005,0,0,0,0,0,0,0,0,0,4
RAJASTHAN,G.R.P.,2005,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,GANGANAGAR,2005,7,15,1,0,0,0,22,0,6,180
RAJASTHAN,HANUMANGARH,2005,5,6,0,0,0,0,7,0,5,126
RAJASTHAN,JAIPUR,2005,0,14,4,0,0,1,0,1,104,127
RAJASTHAN,JAISALMER,2005,1,0,0,0,0,0,0,0,2,28
RAJASTHAN,JALORE,2005,1,0,0,0,0,0,1,0,0,83
RAJASTHAN,JHALAWAR,2005,1,3,1,0,1,3,3,0,2,64
RAJASTHAN,JHUNJHUNU,2005,2,4,0,0,0,1,1,0,4,132
RAJASTHAN,JODHPUR,2005,3,5,1,0,0,0,117,0,16,30
RAJASTHAN,KARAULI,2005,2,1,0,0,0,0,1,0,1,132
RAJASTHAN,KOTA,2005,7,7,0,0,0,2,12,0,0,72
RAJASTHAN,NAGAUR,2005,1,9,0,0,0,3,0,0,3,164
RAJASTHAN,PALI,2005,3,5,0,0,0,2,2,0,8,188
RAJASTHAN,RAJSAMAND,2005,0,1,0,0,0,0,10,0,1,13
RAJASTHAN,SAWAI MADHOPUR,2005,0,3,0,0,0,0,1,0,2,59
RAJASTHAN,SIKAR,2005,1,4,0,0,0,4,2,0,5,110
RAJASTHAN,SIROHI,2005,2,1,0,0,0,0,29,0,3,18
RAJASTHAN,TONK,2005,2,4,3,0,0,0,70,0,8,65
RAJASTHAN,UDAIPUR,2005,0,2,0,0,0,0,0,0,2,18
RAJASTHAN,TOTAL,2005,56,136,18,0,4,32,399,1,415,2734
SIKKIM,EAST,2005,0,0,0,0,0,0,1,0,0,1
SIKKIM,NORTH,2005,0,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,2005,0,0,0,0,0,0,1,0,0,2
SIKKIM,WEST,2005,0,0,0,0,0,0,1,0,0,1
SIKKIM,TOTAL,2005,0,0,0,0,0,0,3,0,0,4
TAMIL NADU,CHENNAI,2005,0,0,0,0,0,0,0,0,8,0
TAMIL NADU,CHENNAI RLY.,2005,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2005,4,0,0,0,0,0,5,0,79,35
TAMIL NADU,COIMBATORE URBAN,2005,1,0,0,0,0,0,1,0,9,0
TAMIL NADU,CUDDALORE,2005,0,0,0,0,0,0,0,0,29,0
TAMIL NADU,DHARMAPURI,2005,0,0,0,0,0,0,3,0,15,0
TAMIL NADU,DINDIGUL,2005,0,0,0,0,0,0,0,1,31,0
TAMIL NADU,ERODE,2005,1,0,0,0,0,1,0,0,36,0
TAMIL NADU,KANCHIPURAM,2005,0,0,0,0,0,0,0,0,0,3
TAMIL NADU,KANYAKUMARI,2005,1,1,0,0,0,0,0,4,2,0
TAMIL NADU,KARUR,2005,0,1,0,0,0,0,7,0,0,22
TAMIL NADU,KRISHNAGIRI,2005,0,0,0,0,0,2,5,0,17,0
TAMIL NADU,MADURAI RURAL,2005,2,2,0,0,0,2,39,0,90,0
TAMIL NADU,MADURAI URBAN,2005,0,0,0,0,0,0,0,0,11,0
TAMIL NADU,NAGAPATTINAM,2005,2,0,0,0,0,1,4,0,21,16
TAMIL NADU,NAMAKKAL,2005,0,0,0,0,0,0,0,1,15,0
TAMIL NADU,NILGIRIS,2005,0,1,0,0,0,0,0,0,4,3
TAMIL NADU,PERAMBALUR,2005,1,1,0,0,0,2,0,0,50,0
TAMIL NADU,PUDUKOTTAI,2005,2,4,0,0,0,0,29,0,50,0
TAMIL NADU,RAMNATHAPURAM,2005,1,0,0,0,0,0,0,0,18,6
TAMIL NADU,SALEM RURAL,2005,1,0,2,0,0,0,0,0,34,19
TAMIL NADU,SALEM URBAN,2005,1,0,0,0,0,0,0,0,0,1
TAMIL NADU,SIVAGANGAI,2005,1,0,0,0,0,0,7,0,31,6
TAMIL NADU,THANJAVUR,2005,2,1,0,0,0,1,1,6,0,13
